model_key,from_id,to_id,n_compounds,r_squared,correlation,mean_error_abs,median_error_abs,sd_error_abs,q95_error_abs,max_error_abs,mean_error_rel,median_error_rel,sd_error_rel,q95_error_rel,max_error_rel,mean_ci_width,median_ci_width,sd_ci_width,q95_ci_width,max_ci_width,mean_ci_width_rel,median_ci_width_rel,sd_ci_width_rel,q95_ci_width_rel,max_ci_width_rel
0254_to_0392,0254,0392,165,0.8224763646632979,0.8906762592274942,0.4656292924411083,0.1252399575575791,0.92962748630719,2.1176509860173316,7.757142314972165,23.613640660139545,4.6308631269233125,74.20347839024609,105.5533038767274,851.2849222584003,0.741791946903048,0.43735918403922724,0.7027874421658357,1.9523532915807802,4.6604272326931895,24.867231996779953,17.396204617918787,18.808600639839206,59.607502813661164,81.04734260493306
0254_to_0403,0254,0403,134,0.7220375690305016,0.8337656876558805,0.47286196945670245,0.2482352724267104,0.5666602273287242,1.6208685693559861,3.251156923770609,28.445059070889585,13.171033437548687,44.57682266729316,103.02045071703537,289.4239191780208,0.8020995825163556,0.7575089674331947,0.6999264534592767,1.974072032559319,4.349096523753472,37.62180089348513,37.41734801750839,20.04719033819605,74.84298230301889,89.49740885919077
0254_to_0415,0254,0415,39,0.9568074099608018,0.9524899888736932,0.38985252085521355,0.1627636857599004,0.6460223230064203,1.4712919852583695,3.2351296343947844,7.670660719025988,2.1516505715981995,13.693365793854282,32.621863871688355,66.86804868395589,1.774479308753245,1.4013449925713815,1.0904535165286666,3.7971422186845447,5.326067620925134,30.737978564523644,18.385702199170503,30.51917556973841,84.13539688811295,147.7644766649959
0254_to_0429,0254,0429,24,0.7016589191020574,0.7341443666921433,0.48911867580800106,0.22460878155635133,0.8191665798208554,1.7633148436432808,3.592312988920578,19.269415022292055,9.887956581818536,40.75212640021658,56.2541061590915,199.57294382892098,1.936151150807682,0.9666447983001372,2.666681034122924,7.360793261647995,11.813200426604364,58.30125088472344,36.770528071689995,41.713389327887015,135.30741726668734,148.5957104823313
0254_to_0436,0254,0436,130,0.897714996859437,0.940766615967464,0.6734899548610843,0.42419741732204486,0.7034855905821729,2.121127508782488,4.350181601549078,9.982735196719648,5.700991510552056,10.936030638776868,29.089679805277893,57.42733718989405,1.136192960861549,0.9488866658952393,0.5693334284610159,2.012351145523974,2.9440690093762694,19.70839077151154,11.479993060525565,21.305782700247974,51.6246703838962,119.37075414580218
0256_to_0048,0256,0048,186,0.8797726876773375,0.9344007205445795,0.45090178228350214,0.08601166339155458,1.056548589391313,2.7911386631535287,7.62257105415366,27.042417965482834,4.693613165742368,99.79000317260096,66.10143060187971,929.5818358723975,0.6690225967940429,0.42477385515798954,0.682041669642305,2.16150328841332,4.039677766972963,23.98758090689013,17.552927191867973,18.29556520537463,59.61550399344206,94.7184765818659
0256_to_0063,0256,0063,30,0.9558666873648087,0.9787281533095751,0.336825269076438,0.1674711568452414,0.43392446504006404,1.1776759728027009,1.7634815704692013,22.597279805389746,5.1677913213909115,33.85842980054957,58.88489747497754,169.13267006564516,1.377765349212851,1.1531628527484794,0.9059230622988225,2.243913947891807,5.48541444026477,68.24886630603724,53.952165571777556,46.40954175552518,139.27383390870818,147.0031990025324
0256_to_0210,0256,0210,91,0.8824413290373233,0.9083300247641569,0.5556699608009803,0.09879864813591943,1.584349203532178,1.8172484471339452,10.083416431320805,22.369978932442844,4.389917094725644,114.17209925468508,53.6894507674795,1090.099073656303,1.9610401467209102,0.6015873893558998,3.8349036699374652,7.806044367568282,22.43608540814007,34.16394874965869,24.277299499792782,23.26756336317786,65.69917850260954,117.01821104782432
0256_to_0219,0256,0219,10,0.9668823987970632,0.8467586172629837,0.11609069559727095,0.0924334798178712,0.09840966174486354,0.2750811297510576,0.3253093428517575,5.012089069804804,4.220217227966026,4.284909842953745,12.190191100901805,14.143884471815543,1.578923731761869,0.6175992964204625,2.8859670362635477,5.949594747784707,9.764213240618538,48.55173741519659,25.389381172084384,57.23433125178963,145.6860724107562,204.27209939442324
0256_to_0236,0256,0236,481,0.971362478039868,0.9842100138596229,0.12377867797373786,0.06106067635605417,0.32147865033223244,0.3544176963704899,4.737658476607304,6.237578678423458,1.5937014737434398,29.531085406322745,16.267661979909928,464.9321370566541,0.10574285387857019,0.08699777183554858,0.06929687235148767,0.23014993799086603,0.7568693113714913,4.360554021816944,2.1186207189389137,4.805805460235056,15.505283126245214,38.20558101541581
0256_to_0238,0256,0238,488,0.9662761025795152,0.9824288803955562,0.1195999262089046,0.050429754511199576,0.3581436941617267,0.3241918750592979,4.748976283637776,6.342410957102734,1.315281933422253,32.83161841399761,14.569891194671737,491.6124517223371,0.13278203237903072,0.08466463176446115,0.1957783884668426,0.24935378241122627,2.885121807405775,4.847391894296686,2.2259926093555635,5.154418538112428,13.953968181035329,39.22234639760944
0256_to_0240,0256,0240,485,0.9761899635480326,0.987542397101388,0.09274063814349812,0.04097680671530668,0.29685068237646495,0.27161500715528486,4.6837797304330655,4.812277891770085,1.155622117422475,28.79830863798642,10.429489821121223,483.3622012830821,0.08971825805261958,0.07149838210074222,0.05714791093638264,0.1956690325269853,0.7654335814644551,4.334819635070607,1.6018250196001702,5.649393925482406,14.176034142469518,44.99488736110307
0256_to_0244,0256,0244,478,0.9655530780616765,0.9827937109440271,0.15049537512086353,0.06404104384198694,0.33775257408938775,0.5338505866746237,3.864718706621649,6.598486194136885,1.9849944283667469,23.392454336015355,18.92330074627542,374.87771215320123,0.1672993955365165,0.14047691219817926,0.17975708865975423,0.3597352657654188,2.640750652890466,6.226252018617958,3.9739894817171835,5.457810291261784,18.10401746520345,30.059832056979296
0256_to_0246,0256,0246,486,0.978335124141306,0.9882731132556363,0.1296306050158349,0.054899148523755326,0.26017652454001644,0.5255717598503609,2.7060499683726205,6.167787086596143,1.6885675345737368,23.135469621945475,16.923556843792465,361.77138614607225,0.13225847197685686,0.12152482216719562,0.07337956920814062,0.2867020963538072,0.6051638338561514,5.923347043228613,3.761783085190329,5.839362724671052,18.46935597047728,28.918918073691692
0256_to_0248,0256,0248,478,0.9729973421336137,0.9857100498589558,0.13207385585008574,0.05462319391328574,0.29385813047936576,0.5103163098604224,3.6452046766018853,5.911694031685153,1.814513874323669,19.896065792324876,16.751435409219564,359.5610347787073,0.12363477894228221,0.11367667036106041,0.06938278600795408,0.26469402014580845,0.5892529558353576,5.520223553346752,3.3703298010238143,5.433366682577156,17.733315862446517,25.136617236329702
0256_to_0252,0256,0252,513,0.9990193372298944,0.9992230918944267,0.037324149158644876,0.02371551854785814,0.05192687882212939,0.11389496670742119,0.68076293468625515,1.4948926344853886,0.7627767465756005,3.154458204381777,4.823361954029979,31.763793943600927,0.059375667129744736,0.042623143026011334,0.08339618459918527,0.11945856248478179,1.5844250586372262,2.40686149013265,1.0945710429285505,2.9717138814465964,10.472035777403194,15.635654707025676
0256_to_0254,0256,0254,504,0.9997388911916628,0.9997979154145605,0.018639468693309902,0.011922662325121292,0.02574544113288606,0.06277487661532591,0.2580773376748787,0.8891096924528042,0.357853452884215,2.25447799550858,2.88587795795095,28.99745367133469,0.023527546752546993,0.020100922963500745,0.013885364563463676,0.04325048567436406,0.22721192223202635,1.2564379240104067,0.5039769699526039,1.4799840766736443,4.160758513596233,7.5508270716601364
0256_to_0260,0256,0260,173,0.8833582756593713,0.8864137115616249,0.348164051099825,0.2027574145836315,0.5567139678893056,0.9616240966729037,4.563175286673201,4.708887781965521,1.8930296327323806,12.003713959238976,14.628186899079,124.66236628463156,0.5985895175520387,0.34885989675983353,0.909153153852657,1.7561890609309965,5.783542432059421,13.549770216736848,3.2174706577630734,51.91358677484725,26.760485470366383,388.11821441217546
0256_to_0262,0256,0262,226,0.8593835361123792,0.9226244291414051,0.7566697478565306,0.4600644216251579,1.085108739276787,2.8237408545651985,6.95436433896664,6.994192514534151,3.5569035009539913,11.78551547014595,31.41241566463972,92.93247271423103,0.8877459065419562,0.7554396338441807,0.6335069778616884,1.3557015625264714,4.504858091743918,9.200573878607141,5.699426313780242,15.223895538340875,16.62790153692243,122.5430977611475
0256_to_0263,0256,0263,196,0.741425265367299,0.8537299554275817,1.0429156131492678,0.5200391420369561,1.3849368550113592,4.483833737028466,6.647476208594611,10.522280868197154,3.5184750712477078,22.439877989675487,39.4528659212826,216.91505669012489,1.472639405501157,0.8489824303403495,1.4684352986773523,4.081754855759361,9.22278474644152,14.585902737713623,5.745494232102919,22.949810818915658,53.94030874194975,146.1277007928152
0256_to_0382,0256,0382,242,0.900159765181277,0.9408451492565868,0.5915281436947685,0.396595170294177,0.7212655595435351,1.8535577447931044,6.297213906322487,8.066951306005324,4.590194919997783,9.706449777935138,28.765967393362654,51.18905305516457,0.748182381617393,0.6090442735639297,0.37391997938573585,1.4019934998795947,1.9268874733188166,12.784808671445465,6.26861060242487,16.575668863486527,37.237877268086436,108.38206559889367
0256_to_0383,0256,0383,200,0.8974151567747896,0.9387294901535892,0.6171063126104849,0.3890919679342586,0.7116334262984134,2.087583289093874,4.574505839322847,8.734914984750525,4.3519380715321505,11.226592145930281,31.904163878663105,62.18680997089033,0.8420899375948468,0.6186309094434987,0.4849871601213302,1.598884949192778,2.4290116026520336,14.815157109366503,6.533486984750928,20.96686876469875,40.793794528101614,134.41163078833475
0256_to_0391,0256,0391,95,0.9224105378091033,0.9519590579698732,0.1505234596151826,0.06102131232115643,0.43971392254006497,0.37506010072615287,4.177828769084734,6.462567275193438,2.1767916540525323,21.62240588757775,13.167363245958445,199.35242492173185,0.4240745047504219,0.3013232369778729,0.4862551915973025,1.1159324693647936,3.214183889117151,17.393666031627333,10.285589249344506,25.008869228682137,49.18456041834086,137.6650010399438
0256_to_0392,0256,0392,176,0.8769657807587664,0.9232503299338585,0.4245846728551065,0.12554621327657234,0.7697501678793088,2.016645255434856,4.712564946820498,18.661229076355983,4.575433672841632,37.51998129791993,94.22668303632686,193.8723760851174,0.5946032464382175,0.3741564189728607,0.47654763264788536,1.4326129797288178,2.822295531259507,22.528455852011238,16.519164316171356,17.897715320202582,60.30280207880725,60.51556144179625
0256_to_0403,0256,0403,142,0.6836020852683609,0.8135070484619076,0.5084575899773169,0.33868440825299817,0.5897294299188067,1.5924084117565154,3.2130623680942865,32.85692075537787,15.598893269372443,58.01065668290498,117.03115987682068,434.1976173100387,0.8071946059303386,0.6935659469780133,0.720274693866654,1.9005584481833826,4.397698921147532,38.55333886103177,39.81166257344135,21.65470428825954,75.69649136783184,99.52590497528776
0256_to_0415,0256,0415,37,0.9537388863692442,0.9475544104184548,0.39781442749521373,0.14778868490699093,0.6616986882204269,1.7044725600429613,3.2968834124630417,7.876056744140333,2.3702321689135273,15.72800370605769,37.673261446905784,78.20857854668827,1.7006695526328548,1.4366579860210722,0.9112627355619838,3.1684127344284505,3.928930892645372,27.758553420343336,17.751831086586428,25.09763212444093,75.3693678738448,115.70669090266267
0256_to_0429,0256,0429,24,0.6899185794034917,0.7299080683131327,0.49740889552670503,0.20492603199765624,0.8314499883487273,1.7628104125443167,3.6645586606219593,19.530794559064883,8.733322404040695,41.359708115841975,56.27973653977626,203.58659225677553,1.853154083603253,0.9371785465051891,2.8463638778321525,7.7953428433223335,12.608572459698259,52.36457460599499,36.1900611533072,37.705534671217954,143.23718945221435,156.86431697737194
0256_to_0436,0256,0436,132,0.9101487492279979,0.9464113439142476,0.6538657236972073,0.4084770797669801,0.6726636676365967,2.010337444522339,4.254191461605196,9.866255003381722,6.549314079265098,10.323604879110281,27.81616063579262,50.223598043761655,1.1318589183960797,1.017793629324728,0.5239524338583041,2.036324070159908,2.781362545795286,19.845337410111206,12.441308573865214,19.12000341720504,46.37430267278188,102.65484423733918
0260_to_0048,0260,0048,13,0.7225202635020075,0.7820546408288696,0.8705373516811132,0.331005237940869,1.716611201501505,3.722645893689934,6.316570107677391,75.5321779339656,9.617855453415643,210.0970270820325,353.56725281552815,770.3134277655354,4.381559861228533,4.041578529442223,1.95899257177881,7.353823077161277,10.103353505198406,168.0112829650135,80.43314172820725,141.10118250394953,443.6993889859461,462.54085404068184
0260_to_0063,0260,0063,99,0.8995697205314239,0.8843385723330017,0.36898345631166646,0.2730037607428857,0.38747077172974326,0.9547764209590635,2.364777640758974,8.873257549154095,6.527692679335158,10.750296602058034,31.27632266858178,67.4501700926487,0.7875071244640223,0.6157964459388152,0.555951867697021,1.8572561313772633,3.7415323688636066,22.068604908172926,12.938052728332961,31.567953243643693,66.56023694258815,215.35086704439536
0260_to_0186,0260,0186,29,0.9397074628983739,0.8736941423231551,0.6570459896971331,0.3597276953269706,0.8950876842009758,1.4965584858551408,4.65468786637908,11.606855027359723,5.031523447038782,19.06710795967533,54.393122962796284,82.149388915114,3.2240284819060925,1.7663473086360906,2.525930643161233,7.674350831848413,8.07620287451338,81.3571954748896,16.75578692989643,131.104023256803,386.1744812492466,491.8036707925646
0260_to_0210,0260,0210,49,0.7937365116283903,0.7327854611785936,0.970845360404333,0.5064603605690579,1.5429098696525454,3.3661922331421508,7.728279771122475,49.59721976597655,9.824457278235982,178.77183068151507,34.7525903798217,970.0769583124124,2.4276801254049727,1.7523204746310652,2.5274833349070334,4.954930386119013,15.704351022404774,47.800978908823346,36.080991844303725,29.069775274486823,111.91027732522619,129.33270171135695
0260_to_0236,0260,0236,165,0.8197193196720205,0.8485329987594468,0.3442433781322644,0.26024936078927485,0.4395324235915696,0.7930500016147637,3.8848528975942296,9.882077868191134,5.518434283063503,33.1318886309476,23.42826207257241,418.17576938581584,0.5046683715278035,0.4615227871035059,0.22380552920772007,1.008991210729448,1.5514122007263693,12.959074998085184,8.124657585511914,16.269030807354003,38.14853589104202,140.26451801859764
0260_to_0238,0260,0238,167,0.8329266613879373,0.8613778787971574,0.329604287328259,0.2367930977323276,0.4359556389870841,0.8016706947465394,3.867833542531857,9.640498136775683,5.139973600619447,32.83239318983421,24.10846960620072,418.1441667602007,0.4577655435520904,0.408536166888239,0.20816335306585199,0.9466676401500185,1.2961559128537017,12.418462605657977,8.280446915946865,16.568295789447323,39.646268911932026,130.6764076360654
0260_to_0240,0260,0240,165,0.8252582151988516,0.8571092299794032,0.3244440771017955,0.22619097527967824,0.4338507386037808,0.7958038956732149,3.8247808007816104,9.576154819133308,4.900463996099097,33.07237656201676,21.233243818428193,418.0088306865148,0.45644120868230953,0.42891595975016994,0.17849809575416395,0.8849808019018494,1.1761788842825411,11.87751488511355,8.52030932372977,13.86737419774961,35.34504135291965,116.45121110062104
0260_to_0244,0260,0244,164,0.857990347542905,0.8804987794392797,0.33314596580285044,0.24909125014024758,0.38409026668822843,0.8932578032525069,3.220247777616312,8.682601844841205,5.450440133752643,11.009560297819778,26.68041759661725,72.54754964856156,0.48689593007606,0.466390999977629,0.19566183871062245,0.9761180609562641,1.2998931314477797,14.73455645661872,8.716099657675958,17.78078964760451,48.17658370368931,125.69366409927463
0260_to_0246,0260,0246,166,0.8623805627892125,0.8826049942627152,0.32046811231410927,0.22625104533086882,0.3770841980123522,0.8484554170603569,3.2101827265290783,8.511974564154187,5.40627675972668,11.06160239401052,25.537583150781295,74.6872585805979,0.46222084966130983,0.43886439254657406,0.19885521475636908,0.9335855867510122,1.3314653656335669,14.467487012293773,8.315104766054139,18.130657229843,54.34169741803903,122.63322969273574
0260_to_0248,0260,0248,161,0.8717140090458617,0.8843795935476011,0.30564008597509384,0.2078944058527057,0.3582781609999768,0.796392080141695,3.218518363566794,8.130207700595339,5.002285462027911,10.518400298714182,25.19044373057789,74.4722844937872,0.44703605063926294,0.4381835667554448,0.17359513391173553,0.8525860638344809,1.2454581403587697,13.746452126078704,9.402878716784619,16.796682582242905,51.39827944592569,111.77192828220011
0260_to_0252,0260,0252,172,0.8312306049325775,0.8590402934335439,0.334127840096526,0.23292778752132381,0.4307021088491421,0.8081369125426814,3.6888094157704208,10.752343050115815,5.429673793089813,35.79779443829412,20.860190250199516,412.6185028825974,0.4971567950180353,0.4351158007675773,0.27988193131951244,1.339552379197639,1.6904945013351564,15.467043699505851,7.618875632207475,26.959064649662082,57.47484514528135,209.0692011551254
0260_to_0254,0260,0254,173,0.831361965388581,0.8598722051342786,0.3247550563415185,0.2237876294834873,0.4235280897019831,0.7706293894837113,3.657937152623278,10.917788600930063,5.320402402338288,37.17393646661709,20.440185293765296,428.3298773563557,0.46445469955378865,0.4119881520053883,0.23587456457017178,1.1105994427735952,1.3801220996609387,14.059380286799268,7.663519022087735,21.644570445575276,56.01408055500618,164.9224418344804
0260_to_0256,0260,0256,173,0.8713150216770197,0.8864137115616249,0.30183815450594176,0.2278886473590287,0.33585936223359736,0.7021475390923069,3.1169142674607766,8.19299852875226,4.981020305763652,17.422429871381368,19.71509728815071,210.51992562141976,0.46098857869695525,0.41511699269680946,0.24893443248738775,1.171822017219569,1.6240030120868008,13.989454482918024,7.402196279313038,23.511003060135124,51.68455494635121,178.7622721140777
0260_to_0262,0260,0262,427,0.828171378600459,0.8699633966667583,0.8691379909739996,0.5873931281923266,1.1339324710035381,2.485077344308502,8.788837929713788,8.228417441382346,4.568656032997294,11.526366555768607,24.101997403339666,98.31519859875992,0.7135353210913533,0.593713764470877,0.4225473540145118,1.2877930723630506,3.4102114212204526,8.06578107283478,4.872080906969387,13.047808977030213,16.999506108837252,112.19644679980061
0260_to_0263,0260,0263,371,0.5928263524388689,0.7044987476061013,1.5707364391885172,0.9223983341533675,1.5566938327358857,4.819028402262214,6.694460244433232,17.57588655065339,7.504790096615819,28.838695339580152,63.27448263624917,243.67603003515046,1.3086793892083,1.0988805470245353,0.9484367466119051,2.3434721617583727,6.929121069488123,12.676823104016673,8.789193524096932,14.813061825547845,27.0387032585811,104.89684190461494
0260_to_0382,0260,0382,463,0.8551925751820089,0.8162580953556597,0.7326228700974798,0.5190313073746422,0.829477482369253,2.1483236371939807,7.852183658709476,10.89247791230232,7.400354302585812,11.910578880181793,34.15344796487702,105.66576833658179,0.5849946259561213,0.547043321058303,0.2178531517959946,0.7683916476786976,2.635497846438904,8.96953465972176,8.377308587181934,6.024270653610967,16.993358719510912,63.323616625193125
0260_to_0383,0260,0383,378,0.7914636597329667,0.7880018011924331,0.8626857806384084,0.612581630592691,0.9978426233062065,2.7376506518029085,7.6240230695853395,13.916171478357423,7.790542184643751,24.756980093327456,43.83896039602065,361.7315907775665,0.6854925905476221,0.6345956508231709,0.19907736008635973,0.9522173200120732,2.098887777068276,10.608505051795984,9.794417405754722,8.342308716968828,15.958231210112313,82.21604534860649
0260_to_0391,0260,0391,176,0.8422893209320668,0.8284745703452246,0.3276506434880627,0.19210404913538115,0.46898549715532045,0.8490092906903712,4.112775202044071,11.841033153493592,8.661351163134746,11.990351967295133,34.22207481856485,74.04402200097347,0.500204972129334,0.3532971121492558,0.8401572523335766,1.1621132710058317,10.69597333552845,18.17155702673671,13.575117048823348,17.057844788931416,40.81601458563689,200.47622045955382
0260_to_0392,0260,0392,13,0.8072027093966062,0.8425428626244621,0.7191833224806262,0.32652199646415325,1.079026643561606,2.6350150834608677,3.8549416990013916,27.570882734379932,7.1334415364449875,45.388149025630376,109.99915745402362,158.24201744183407,4.103073530491861,3.7627900371615683,2.00940578886106,8.146354872359007,9.446793095812835,117.37242107453424,91.83011902101002,69.49052456398964,245.8395800626231,279.8008512568465
0260_to_0403,0260,0403,21,0.696033497337204,0.8318422004754228,0.41776352739386907,0.21931338041341597,0.7240767817404254,0.7053641077376134,3.4710930954251307,21.749140664929985,5.937016253747049,55.05857253112362,61.8848010381722,255.50924515459187,1.533820020632485,1.5885579122825266,0.3601646646490981,1.9539955206944633,2.1339686558081126,60.66996591702164,38.86910188891149,48.98652958546217,172.1712212176174,207.16685201007965
0260_to_0415,0260,0415,134,0.8202824631697119,0.7781229152856421,0.7617666845736565,0.43763405464335214,1.0058300804101254,1.9217439945381054,6.717478484436394,12.14229440891701,6.919468300657702,29.249042220509562,24.547413573344265,256.980814247758,1.4504140463300965,0.9646749750534838,1.7898519167362883,2.8313044460846886,15.158810829051095,18.12401677661423,13.128034394378611,19.76644948583909,54.49931699600313,146.24598383174302
0260_to_0436,0260,0436,276,0.8694169934034948,0.8067379266794473,0.7232178392743268,0.511147728557797,0.7533566942548187,2.1862185861871724,5.8177389471982375,11.330680735025808,8.401526309154121,10.682163190771085,33.03925699866729,66.31076929041532,0.8044923140503876,0.728892663172676,0.3764906647828702,1.4817644238844228,3.3290301534851103,14.035499320277896,11.120053556688116,14.35519888636906,25.259516927015135,126.9736466454036
0260_to_0437,0260,0437,26,0.971736746714317,0.8390640861698929,0.28031390681834706,0.2724790724055306,0.20433853667184237,0.5830629385091861,0.6940927955183263,3.6762011831541805,3.6721363587792673,2.9683916247004287,9.224966952939223,9.438868310512913,1.51778860545561,1.2646419339895933,1.0273094793719433,2.986385547022291,5.488387625052825,18.430817208252527,13.794926693292997,13.392536971571268,42.888548078201815,66.09849636931455
0262_to_0048,0262,0048,46,0.729552215456855,0.8642361566785268,0.864226991408214,0.42573577799701745,1.0387807016926314,3.2262265065328863,3.9185464590927723,57.006191686706195,7.407750295119727,127.7448704388493,396.4372351398394,477.87151940155763,1.8941890781378008,1.3767190473348347,1.0731358564587425,4.036283768814983,4.304098980373466,41.81684531059603,26.288387743148498,39.290096758109655,127.29094455708935,174.5404326543359
0262_to_0063,0262,0063,214,0.8591079327703304,0.9249512602817661,0.39547231595289273,0.2404508583248226,0.5221901931301124,1.489939890192426,3.2052029685525314,10.73502616426685,4.840087583771318,34.085136096126654,29.99086321946166,386.28375033175166,0.4420506243373473,0.41769394033260676,0.1919857120260189,0.6735361279697136,2.5552158340334223,8.76147027876368,7.12728368451952,5.338327051379775,15.678720017943967,43.67759160084861
0262_to_0186,0262,0186,84,0.8262189660572947,0.8754839037424188,1.1169203848545464,0.6580455345222695,1.2805612772094,4.35620191122394,4.946495736738504,25.026270152532263,4.849291848201947,67.06440014057968,221.3424114035895,320.79903513072605,2.782129590430721,1.5924393435473947,2.3976542447665286,8.924636779166999,9.72271221258758,46.497051851973026,12.606526191641173,110.04634299969292,166.92223229491177,727.8706407218779
0262_to_0210,0262,0210,114,0.9600238273746847,0.9618109811314915,0.5823989244616424,0.3833407633096175,0.5929534427722555,1.6804437838309463,3.030377669020078,11.064123114797141,5.984153725671069,17.42711571071132,27.246469677787346,155.1628958698603,1.1701175816753755,1.0862237486589792,0.5699322607023852,2.099143303758591,4.228588161276775,20.897827835144536,15.372196120013275,21.436626223968464,42.863614023325894,143.34411216462894
0262_to_0219,0262,0219,46,0.9153208903970376,0.9118553526714047,0.2926790143107571,0.18937305236980628,0.3140938137417888,1.0736306756947687,1.396084705710443,8.979283030427553,4.576559944224953,14.059470903886874,40.511186361461824,76.28878173281109,0.8965829448185445,0.7940584141888053,0.5608610573654844,1.063272849707392,4.47416595847412,23.134453441511972,22.394032504168596,9.929933614498237,40.85418383640936,55.51642616584536
0262_to_0236,0262,0236,221,0.8286636122139086,0.9087573433989702,0.3304469077506886,0.20104606835567207,0.4327635182393637,1.1394395150459857,2.332720871934351,8.68282925501943,4.197606301554364,21.78761488930633,24.473246497731008,236.27376631606887,0.3840533009168406,0.35053025281904837,0.23491291786726218,0.5224621839857662,1.9362248862869818,8.50050758050421,7.42746992379579,7.551136285192109,14.228324575247523,96.5801889387452
0262_to_0238,0262,0238,220,0.834386801313679,0.9130123759866414,0.31586701286040636,0.1825000000000001,0.4280462264861331,1.1023653387176897,2.3503445407256636,8.428698711110286,3.902630947406993,21.395016701196003,28.682763210003365,230.1543132881234,0.3653479389323718,0.32693393429349715,0.2134053188107477,0.5166989682037267,1.7585144964639863,8.251071045200412,6.5504180273485355,7.556631413666758,14.417272880737297,96.52481547090918
0262_to_0240,0262,0240,217,0.8358981771335579,0.9152113703844811,0.313316717291077,0.18690810789786472,0.42411188686136286,1.1160291396772615,2.443092578403703,8.404465735328907,3.610715908435002,20.993376008551657,28.600116185508693,225.26992394374724,0.3333818633817993,0.3108021510102894,0.17520367792574756,0.46368496876762794,1.433579861497008,7.7744976763656855,6.064666214123106,7.4266524242350105,13.853077782640838,95.19924074969849
0262_to_0244,0262,0244,210,0.8520041845651085,0.9204195309578926,0.3171920747508323,0.19837104293051055,0.3758421597376081,1.0431443623754022,2.2913053582739478,9.433072173969274,4.250861090283666,20.966358255277605,27.391952384570075,264.10972304284314,0.40877727964692323,0.35812173092036215,0.19726088814620257,0.5986877841162713,1.534121384806591,12.052530331444085,7.305195784075382,23.668622902385106,22.851841922581812,298.59432782454235
0262_to_0246,0262,0246,210,0.8652515838193958,0.928307236026786,0.29904014168731663,0.18242717449614654,0.3592528119768525,0.9402176864695739,2.3240290879142154,9.02338161500873,4.08830859678175,20.32945438717842,27.13147243924659,257.19226888935856,0.39330143440298104,0.3431227394136691,0.1889395184584939,0.6737269445224713,1.475971688763166,11.572082266452353,7.479417887640729,18.750379877194387,23.82099812913026,218.20082198194962
0262_to_0248,0262,0248,211,0.8467210055806452,0.9173263683062161,0.3152974475902045,0.19307107693822623,0.39139223513806193,1.03815373483788,2.3632259805450837,10.630880766028156,4.163218552332049,26.619721444455415,33.35590161729811,255.40872598758705,0.3982056420100231,0.3532730403129012,0.1899377460440313,0.6420086448948492,1.405130100385442,11.727331289590692,7.808033990930831,16.134927926376427,28.105861413722952,162.06167622311486
0262_to_0252,0262,0252,223,0.8409349813884072,0.9176992218307541,0.3296007883635284,0.21204006433387335,0.42042201009768615,1.2315236259298141,2.438912273924664,10.167822953834643,4.068798279980465,25.120165437158157,32.621924467308915,233.87024618475394,0.387027597048555,0.323740259763575,0.2648710603944968,0.7784107006945978,2.064412580107414,10.9461646847636,6.56426387743641,20.562700764218185,24.083717642388944,227.16889525817447
0262_to_0254,0262,0254,224,0.8481803949164671,0.9216341387496203,0.3075947734757929,0.19693723488661652,0.40802148510638275,1.1735418386401824,2.4255215115979882,9.55466867013844,3.8970215760140756,24.152086295043762,32.4445393503501,221.09623918007637,0.3463786358328097,0.29288485640357065,0.2321715213435702,0.7165123518987118,1.830620999711245,9.922327342177995,6.056798337016598,19.118358680644715,20.543941511507175,218.01339154850393
0262_to_0256,0262,0256,226,0.8577012730497706,0.9226244291414051,0.288501131934795,0.17849718651854873,0.39610428422070026,1.0767755496812101,2.3184911590122885,8.286108431494798,3.6817970382602203,20.70466576929811,28.619263050894382,210.17140865679522,0.353574626920663,0.2806648799754323,0.28545057272361013,0.7895790223063197,2.8134173792261334,10.00467545178869,5.511539572446975,20.35679503737306,19.69967725553527,201.2428981508855
0262_to_0260,0262,0260,427,0.8378342912919392,0.8699633966667583,0.42542131555497126,0.23316869296714948,0.6448640894119154,1.413002025567388,5.981119114793833,6.047011370853803,2.3172750168349845,17.03434755535266,20.943832820857576,237.8901165096407,0.39693376738904207,0.3120861220940565,0.3015208298082913,0.8765456631430928,2.4738147909558275,5.613354702238917,3.0910361225717815,12.16504973843622,13.92696915802932,135.07776368727497
0262_to_0263,0262,0263,968,0.6978296823007852,0.8375351405690625,1.3921150359594312,0.6687465594118676,1.5462439930337466,4.557110257095178,9.128664599438494,14.319160275450335,5.849730686412499,21.283019299073768,46.305116400998756,191.13075164605854,0.7364506638864122,0.5198364747746149,0.5593248763845552,1.5647094222538254,4.333462638604466,8.187299773580628,3.9012274888831113,13.242016647219819,21.67512590375476,126.56872244734596
0262_to_0382,0262,0382,710,0.874002924134115,0.9199348009899667,0.4661003999753504,0.18400927905228492,0.9395880816168509,1.8956603612410339,10.915896316934381,7.568819586123974,2.458804232938693,18.574486885143358,27.903844417406866,282.6080274568665,0.2460621249395501,0.23359308454102212,0.0977490660827316,0.3567820055886708,0.8934044007605966,4.081223175914167,3.2739391221304577,4.183645538028801,9.036423677051381,38.22524629635417
